name,Age,Experience (Years),Salary ($),Department,profit,Satisfaction Level,Work Hours Per Week,Projects Handled,Certifications,Remote Work (Days/Week),Parameter_1,Parameter_2,Parameter_3,Parameter_4,Parameter_5,Parameter_6,Parameter_7,Parameter_8,Parameter_9,Parameter_10,Parameter_11,Parameter_12,Parameter_13,Parameter_14,Parameter_15,Parameter_16,Parameter_17,Parameter_18,Parameter_19,Parameter_20,Parameter_21,Parameter_22,Parameter_23,Parameter_24,Parameter_25,Parameter_26,Parameter_27,Parameter_28,Parameter_29,Parameter_30,Parameter_31,Parameter_32,Parameter_33,Parameter_34,Parameter_35,Parameter_36,Parameter_37,Parameter_38,Parameter_39,Parameter_40,Parameter_41,Parameter_42,Parameter_43,Parameter_44,Parameter_45,Parameter_46,Parameter_47,Parameter_48,Parameter_49
Employee_396,25,38,136406,IT,2,0.3708388154103667,50,11,2,0,41,0.918001542790233,High,89,0.0911136470317339,High,11,0.4966975484821871,High,41,0.8527590669541826,Medium,65,0.6798410990569965,High,4,0.7342622038756726,Low,29,0.9685780356932558,High,31,0.9100872301057344,High,36,0.1708918120624476,Low,99,0.7465353787914302,Low,5,0.1666666163302996,Low,5,0.2769917192825383,Medium,21,0.9390077794149598,Low,1,0.4815597589001784,High,61,0.4255506522662157,Medium,27,0.9040823090053728,Low,89
Employee_397,43,1,80905,Sales,9,0.653958591950133,51,2,2,3,38,0.1653175630561364,Medium,76,0.643357422446528,High,7,0.9060539916651716,High,63,0.5049575829025731,Low,43,0.9503006263627616,Low,1,0.7385421177573261,Medium,49,0.0393561017530416,Low,22,0.2167048918477251,Medium,67,0.6949123670950718,Low,17,0.6626209987702119,Low,9,0.0449762057238928,Medium,69,0.7171875133458314,Low,45,0.6015194541369013,High,2,0.4512355593017048,Low,89,0.6203824263371238,Medium,16,0.7617518049504646,Low,6
Employee_398,50,7,98036,Marketing,2,0.7005683608800899,40,6,1,0,51,0.4758767692781072,Low,32,0.4559844958059879,High,23,0.5173321526524962,High,33,0.1262749930943569,Low,33,0.0484816143891998,Medium,74,0.699410136411149,Medium,77,0.8360262413414957,High,25,0.3854876635980432,Medium,87,0.4367552218833112,Medium,84,0.5816279049058878,Low,89,0.5302347697824754,High,32,0.0349036920978473,High,81,0.7986930783706047,High,6,0.4941753315359619,High,27,0.2457563234961748,High,11,0.4980542773615091,Low,41
Employee_399,56,5,90926,Marketing,7,0.5980611279053115,33,8,0,4,47,0.0321158590135389,Low,67,0.7424759787148136,Medium,93,0.4539451281277524,High,54,0.5338346595068855,Medium,72,0.4431758751630451,Medium,82,0.8529879114284098,Medium,21,0.886955697184259,Medium,33,0.930467370606566,Low,17,0.283073935859374,Medium,17,0.4674559369915196,Medium,34,0.924193850398105,Low,38,0.7552040202768089,Low,86,0.6655217230139163,Low,60,0.9072957664274938,Medium,23,0.4524331931655183,High,26,0.659967540095817,High,89
Employee_400,50,3,86821,Finance,3,0.5697123767550522,30,5,1,3,95,0.8443959359761342,High,94,0.574686526091603,High,98,0.9345420645323832,Low,20,0.7224530601335114,High,69,0.2401236579740524,Low,37,0.5893968340758803,Medium,28,0.5511902011199008,Medium,84,0.5958325002330541,Medium,13,0.2175570692391225,High,40,0.4128170324365563,Medium,42,0.2549444796611645,Medium,73,0.8461631934088433,Medium,83,0.7561579544674313,High,45,0.4970135565118385,Low,54,0.158616676213081,Low,1,0.7365852629192383,Medium,98
Employee_401,30,32,95242,Marketing,8,0.5369311430993603,43,11,0,4,15,0.5264725748199105,Medium,57,0.4099831286291551,Low,77,0.8363341529852185,Low,2,0.5889922965419835,High,44,0.2504209822000077,High,66,0.2475738499760799,Low,34,0.6340695015191837,Medium,50,0.6333971123652093,Low,37,0.0723660244497366,Medium,59,0.8920890500942845,Medium,42,0.0247821810304288,Low,3,0.1599565655253674,Medium,5,0.0469278947420483,Medium,58,0.5324091488276842,Medium,87,0.9948071297284616,Medium,11,0.5090270581916564,Medium,38
Employee_402,49,33,50299,Sales,6,0.2461299305385169,42,3,4,1,64,0.5562995891060428,Low,51,0.3251844449468595,Medium,25,0.0999739335562549,Low,57,0.0910662807577458,Medium,99,0.1588183675010323,Low,75,0.9301224011939884,Medium,76,0.958108624315029,High,40,0.7896247825887989,Low,31,0.5387678813144303,High,88,0.95772077365677,Medium,92,0.0155811310360234,Low,98,0.6833094659794766,Medium,94,0.5262573898099899,High,87,0.785212436278718,Low,32,0.1865155583802644,High,94,0.2379583847137384,Low,52
Employee_403,47,28,135467,Marketing,2,0.4530071592298158,50,8,2,3,9,0.2731311077146376,Medium,58,0.2184018259437773,Low,28,0.4691140185584604,High,34,0.0499659697512021,Medium,38,0.342828462665029,Medium,75,0.3410314713388996,High,73,0.5417181472856455,Medium,31,0.3561836539038853,High,39,0.8967697981084612,High,9,0.4300539535265849,High,30,0.5642787119875311,High,96,0.8373322802784985,High,75,0.1872442567704719,High,9,0.908520015407625,Low,5,0.4663171612729159,Medium,88,0.8211114691583766,Medium,92
Employee_404,48,33,96242,HR,5,0.9278755791192504,47,18,1,1,66,0.6232257409966662,High,38,0.9674488053358332,Medium,29,0.3349191619620625,High,85,0.2795439703170604,Low,78,0.8430344095429115,Medium,61,0.2477558469784191,Medium,92,0.3802189880299123,High,86,0.912520793266862,Low,71,0.6323891939127566,High,43,0.7465261192905139,Low,75,0.9745127013460552,Low,84,0.0098346986714538,Low,70,0.1517505665805021,High,85,0.8066431181090462,Low,74,0.1111239565763712,Low,72,0.4112576208284755,Medium,12
Employee_405,39,21,70020,Finance,8,0.7801755358626554,40,2,4,2,62,0.8909100488259846,Low,38,0.2697195973985252,Low,69,0.5819601668421326,Medium,31,0.8469734537928739,Low,28,0.3229501137015239,Low,35,0.8003659361163438,High,21,0.6408380840040165,High,51,0.938902973532282,Medium,85,0.2979189826931849,High,10,0.6266651399796789,High,42,0.727153601121495,High,55,0.8224716701420193,High,47,0.2396510087210622,High,52,0.2687490386730086,High,52,0.841961696120704,High,27,0.2696137930429411,Low,67
Employee_406,51,25,112812,Sales,3,0.1974227502745936,51,18,2,0,41,0.1611510169905754,Low,86,0.3113028742669941,Medium,99,0.6005804481344797,Medium,12,0.8884206250811287,Medium,70,0.0342903931423093,High,48,0.9170605061728524,Medium,2,0.8255876100894294,Low,62,0.9816732670023784,High,47,0.281375039754026,Medium,4,0.5332019435090081,High,37,0.2853406405975947,Low,39,0.0894699682477565,Medium,27,0.0256897795563395,Medium,25,0.3621072604540906,Low,12,0.4231754806763287,High,64,0.6012772317757142,Medium,70
Employee_407,37,6,101341,Finance,2,0.2526041916658527,56,6,4,3,33,0.2362270648109302,High,14,0.5260266019670868,High,61,0.1913840859044971,Medium,32,0.3933084123322581,Low,73,0.0253226477771192,High,60,0.6562674096084554,Medium,96,0.8359905332788371,Low,99,0.5142545318980356,High,61,0.9855015492247718,Low,39,0.9650493819401156,Medium,73,0.23353764386721,High,84,0.7816527468759971,High,93,0.4499076123635805,High,96,0.8522077106848704,Low,44,0.8542911096450582,High,76,0.0834945527964853,Low,61
Employee_408,36,5,75505,Marketing,2,0.0319786278185338,46,18,4,3,92,0.7879730709086029,Medium,86,0.8842883724212243,Low,39,0.4837041319795274,Low,3,0.4492021591493114,High,99,0.2875745188120189,Medium,59,0.4881282789090287,Low,10,0.0284258196042944,High,3,0.4306637543193568,Medium,92,0.4677688163137466,Medium,74,0.7454022008012456,High,68,0.6770835253261078,Low,73,0.4820451098282902,Low,51,0.8638453615971892,Low,44,0.9040923490451408,Low,77,0.3148512951073521,Low,74,0.8626154213340324,Medium,67
Employee_409,32,5,83723,HR,8,0.4020019126688813,54,2,4,3,54,0.0692151368618047,High,36,0.7263039228516492,Low,97,0.0925348961615871,Low,92,0.8754416076895942,Low,92,0.7175596936367987,Medium,97,0.4885888369893043,Medium,68,0.4455769781041815,High,25,0.0391926998787216,Medium,84,0.9255377743062478,Medium,52,0.8046301729997076,High,68,0.0540842098193257,High,16,0.4747913438399598,Medium,25,0.1666613439704329,Medium,25,0.7627049411897195,High,33,0.2551684394431084,High,83,0.2314125177840201,Low,49
Employee_410,53,24,76588,IT,3,0.7368792207749559,43,6,2,4,56,0.1623730121761251,Low,12,0.6147424740902171,Low,5,0.8960190720212854,Low,29,0.0801449880291089,Low,38,0.1055175315888792,Low,31,0.5336471776272927,Medium,65,0.9723014228073142,Low,45,0.4208713785876419,Low,38,0.9028234349316276,High,16,0.886595424587892,High,80,0.7190399834725124,Low,91,0.3665745193828281,High,70,0.9968210596699588,Low,21,0.4309130938861266,High,40,0.2138773611143841,Low,22,0.9924094642813616,High,77
Employee_411,28,29,79971,Finance,3,0.9681599611082452,41,7,1,3,1,0.945093412210786,Low,9,0.778926173597089,Medium,50,0.805380961818881,High,45,0.0110514387037349,High,53,0.3680198658332858,Low,38,0.3572233245409564,Low,48,0.2554968926625334,Medium,33,0.4151373973832978,Low,12,0.2165763953507991,Medium,20,0.2907569135777555,Low,20,0.4968588371084843,Low,76,0.7534811705954685,Low,72,0.3031805626727624,Medium,50,0.9095282240680874,Low,15,0.3795949476978717,High,8,0.5455103024994973,Low,44
Employee_412,45,15,109408,IT,4,0.1744874684577666,31,4,2,4,56,0.1044685506091902,Low,22,0.859965379232982,Medium,58,0.7221495672483454,High,39,0.902979587343468,Low,57,0.6990058414264435,Low,65,0.0365008907307135,Low,87,0.2656674687098181,Low,63,0.7103808225782543,Medium,31,0.4464404295931805,Medium,39,0.6009654402368186,High,50,0.0924444597282623,Medium,72,0.1354747591722758,High,96,0.4367335111628417,Medium,98,0.447129180139285,Medium,64,0.8483193571423231,Low,93,0.5031661171098394,Low,66
Employee_413,30,26,68610,Marketing,8,0.0089639818511374,45,17,1,2,60,0.9123308111789344,Medium,17,0.1540781050737784,High,11,0.1983129513487829,Medium,49,0.9364259766966916,High,17,0.4511841190976077,Medium,35,0.3756196100389792,High,69,0.8013325604269477,Low,43,0.8128409198831194,Medium,38,0.3173548163937199,High,98,0.688621984863538,Low,83,0.016077555142461,High,42,0.470586907925325,Medium,19,0.5889537367207955,Low,97,0.1662515147632545,Low,39,0.0537273143048296,Low,11,0.0135589299373892,High,34
Employee_414,56,16,87177,Marketing,5,0.6595151861783287,41,17,3,4,26,0.4613759501324772,Low,72,0.7886731007480721,High,99,0.235740873008787,Low,33,0.3839664787689735,Low,26,0.3687054042139003,Low,5,0.067022275724123,High,55,0.102486873553919,Medium,68,0.299220487290502,High,87,0.3053238994334465,Low,46,0.1515758576429385,Low,73,0.4960830101318879,Low,60,0.8572423924373271,Low,51,0.1333402464595823,Low,96,0.131304152018469,High,3,0.5777269545998699,Medium,25,0.9628258810184044,High,36
Employee_415,24,15,97730,Marketing,4,0.2044047665707083,57,18,4,0,8,0.3019055020114412,Low,60,0.654139589484499,Low,50,0.132928768529823,High,66,0.0388198813172404,Medium,8,0.7570354725542576,Medium,61,0.2344237667299066,Medium,35,0.3836951693702337,Low,44,0.427741502965585,High,15,0.9848016882289976,High,29,0.5227410869018775,Low,13,0.0968088833404484,Low,18,0.4901634329667031,High,10,0.2021054764448014,Low,53,0.6038253145148512,Low,84,0.7353576177658419,High,97,0.9268811375693068,High,82
Employee_416,46,30,70180,IT,7,0.8072778993451227,42,5,3,2,19,0.4140985888072681,Medium,67,0.4177413359356802,Medium,88,0.0411827729953101,High,82,0.2328600724932306,High,92,0.2978722660481145,High,94,0.7138700991858913,Medium,52,0.8527514202248639,Low,16,0.7645225081594164,High,10,0.0833633603586382,High,45,0.5600847782821037,Low,57,0.5870825847136859,Low,21,0.8614352272819035,Medium,59,0.4562652172453543,High,70,0.5097291144902727,Medium,34,0.9831622530691264,Low,35,0.3710620710716684,Low,21
Employee_417,34,25,94758,IT,1,0.8686816273485058,55,3,3,3,50,0.5838631046844123,High,23,0.6223141956664856,Low,36,0.4233027975686415,Low,10,0.5062327704483817,Low,51,0.3254678654437853,Low,53,0.391503176149907,Low,67,0.3185908635367362,High,66,0.3534962502910835,Low,34,0.7667049067469136,Low,64,0.8650483282247071,Medium,75,0.6156279764802076,Medium,51,0.8059268917670479,Low,66,0.9887334332608052,High,74,0.3836052221982463,Medium,39,0.8329267988656963,Low,93,0.2504332785623622,Medium,11
Employee_418,39,20,137059,Marketing,7,0.115060455626785,50,7,3,0,47,0.4373898295927011,High,46,0.8607369019752116,Medium,39,0.3381295964320554,Low,42,0.4038290098482441,Medium,60,0.108354110635742,Medium,27,0.2355195419006039,Medium,3,0.7752837685013627,High,10,0.3102178894152565,Medium,55,0.502497672480652,High,34,0.8003325938775072,Medium,32,0.8380765684553114,Low,73,0.4035312517492395,Medium,4,0.6860424828277129,High,68,0.4439771146921379,Medium,58,0.3187633844211806,High,62,0.7129998748648526,Medium,38
Employee_419,40,38,125522,HR,5,0.2416103066317813,50,4,1,4,3,0.1123366110190694,Medium,13,0.5932549932795497,Medium,98,0.425009901144622,Low,18,0.9150216524072644,Low,77,0.4124620230697804,Medium,69,0.312177597762219,High,58,0.3070590258511785,Medium,99,0.1202761996753599,High,92,0.1271604558252327,Medium,55,0.3134141808871062,Low,28,0.6145147380485404,Medium,66,0.855869699096561,Low,78,0.5339314325593538,Low,50,0.9290660548908598,Low,12,0.8285861224980852,Low,13,0.1535189560667335,Medium,87
Employee_420,54,15,87555,Marketing,3,0.0830729986203251,57,6,0,4,99,0.663874278070833,Medium,27,0.2238414872275972,Low,68,0.5338462607172432,Low,83,0.7294110563198734,Low,95,0.7205348412118775,Medium,69,0.3248821931191225,Medium,11,0.7488267291025106,Low,77,0.3592499731614174,Medium,27,0.5279879452338722,Medium,41,0.8903358471402013,High,38,0.5675576742283154,Medium,16,0.5992023180241138,Medium,83,0.2987160369461666,Low,66,0.1684834570317954,High,25,0.0989150264572996,Medium,99,0.396508399626081,High,8
Employee_421,45,37,71740,IT,4,0.6354606701870137,52,3,4,0,45,0.9699548615430674,Medium,46,0.4931818540744482,Medium,82,0.9397174523580024,Medium,21,0.0155098441313842,Medium,96,0.0958109045606651,Low,53,0.1752091602268076,Medium,29,0.2287897497261447,Low,46,0.4855782038233122,High,19,0.5819016766691517,Medium,3,0.7369059347906979,Medium,22,0.1007214993324157,High,2,0.0117425195015553,Low,79,0.2990072849134086,Low,29,0.3062962853489368,High,42,0.7619930056860317,Medium,25,0.5349828848630955,Low,45
Employee_422,35,8,133489,Finance,7,0.0113342956380632,39,1,2,4,45,0.042246889147653,Low,82,0.2985895506196674,Medium,21,0.62353521791222,Low,70,0.5602247131375508,Medium,36,0.571813736000858,High,7,0.9370335102738192,Low,47,0.9358750817526738,Low,87,0.5024204174058997,Low,87,0.3978614226843256,Low,64,0.3989459146216649,Low,70,0.3735232672173861,Low,9,0.3947243749865754,Low,93,0.6214034350661228,Medium,99,0.3798323632610573,High,17,0.7597928557311558,Medium,1,0.4355484088981006,High,11
Employee_423,22,9,84107,Finance,9,0.3547950326659224,56,15,0,0,3,0.078156003273024,Medium,37,0.2748800750665134,High,33,0.0550881122996391,High,45,0.2883850946584078,Low,91,0.6569739861874558,Low,25,0.5920529814172657,High,99,0.2310047570744448,High,59,0.4746233333224933,Low,75,0.0193097016558996,Low,55,0.6147159128869354,Medium,9,0.1562669653086975,Low,5,0.3826459123114468,Low,27,0.3873397258895875,Low,80,0.8461133748500764,Medium,30,0.6492076712313677,High,99,0.8726160272325679,Medium,1
Employee_424,29,9,119170,Finance,2,0.9178965965588152,43,4,0,2,66,0.8203997837821634,Low,48,0.3451381160213946,Low,6,0.0870340858450831,Low,40,0.335505448768481,Low,65,0.8968740004112885,High,4,0.1857611929687858,Medium,63,0.2715855808918126,Medium,21,0.8843758053111614,Medium,70,0.8507956743728801,High,65,0.3887644862977087,Medium,59,0.7880441003012013,High,26,0.7935691197519982,Low,58,0.7264050895762733,Medium,14,0.0194477648059768,Medium,97,0.2587683088448895,Medium,22,0.4257696332598855,Medium,47
Employee_425,25,20,45391,Marketing,2,0.6566442731808647,58,14,3,4,31,0.8688110757754137,Low,25,0.4826492233675638,High,57,0.1528029366101942,High,69,0.67604629462386,High,30,0.5383418803011452,Low,80,0.3250442086304614,Medium,50,0.1060785518456939,High,47,0.5823974420423068,Low,32,0.3264549218774302,Low,56,0.762685527600503,High,43,0.7327386462671736,Medium,43,0.1009206145691731,Low,53,0.0979931334788579,Low,7,0.5169873265427511,High,76,0.4678554512768621,Low,90,0.3437795872627253,Low,78
Employee_426,57,23,94476,Finance,5,0.1954981363640353,57,4,1,2,97,0.3853774793996716,Medium,46,0.1691228756037199,Medium,68,0.3313084280525855,Low,22,0.5888773487482991,Medium,43,0.3488744240173373,Medium,57,0.6960184531181874,Medium,68,0.9835695992087796,Medium,42,0.8261787649526157,Medium,75,0.9823698211431132,High,53,0.98016724850955,Low,69,0.3792888210426104,Low,32,0.452275740184283,High,58,0.9346513609261662,Medium,59,0.9776652970707728,High,28,0.4858661202262223,High,91,0.6482747285120396,Medium,64
Employee_427,27,9,38610,Finance,5,0.9359339043558575,43,12,1,3,53,0.1071980410896181,Medium,52,0.0145232836695126,High,55,0.5288010127168496,Medium,89,0.4839534209200549,High,76,0.1584604978415978,Medium,39,0.6921921002086814,Low,63,0.3261325392032168,Low,57,0.961394697390554,Low,36,0.2674220373103149,Low,33,0.9575440940860176,Low,33,0.80180374975571,Medium,13,0.7290334914839653,Medium,48,0.3810477348406845,High,37,0.9097783016929124,High,93,0.3652317942956644,Medium,21,0.3105172568097406,Low,14
Employee_428,53,3,111446,Sales,3,0.6006013167086038,42,17,4,4,32,0.5710564967532731,High,2,0.3053927824238036,Medium,41,0.9139748454544334,High,41,0.8265415185506785,Low,24,0.6497132169476563,High,50,0.1322272335957905,High,25,0.9150319710342256,Medium,81,0.2803652643578821,High,46,0.7146698132662516,High,85,0.4529520781004977,High,50,0.4138261809246912,High,7,0.859853489432596,Low,37,0.3124663321171639,Low,59,0.851661507711309,Low,74,0.1396420722156747,Low,38,0.1730203743623933,Low,78
Employee_429,46,33,79695,IT,7,0.3103465004793535,51,16,1,1,5,0.456916454157845,Medium,30,0.3792584609198896,Low,51,0.3664379176283523,High,99,0.7460002623164286,Medium,82,0.4661969835247758,Low,40,0.0639741937067275,Medium,95,0.0814824186275484,Medium,42,0.9096183572161498,Low,45,0.9570348458941044,Low,60,0.9092875400142876,Medium,67,0.271741099440802,Medium,47,0.4307948011531457,High,5,0.7049919961337812,High,29,0.1834158432054076,Low,98,0.4815332594257471,Low,56,0.3140369654799674,Low,26
Employee_430,50,13,32544,HR,4,0.900327310462329,45,9,3,2,29,0.1463324068406295,Low,43,0.0105644113435554,High,16,0.0858538928658507,High,78,0.1962510636400875,Low,92,0.0293176687632559,High,17,0.168358082971965,Low,77,0.6713326820431355,Medium,1,0.4486592993288313,Low,5,0.4715675542559951,Medium,46,0.974222392440067,Medium,52,0.5286084387127615,Low,7,0.0501532703979588,High,68,0.7105496521243162,High,32,0.3521689500762913,High,41,0.5536029519268589,Medium,8,0.7407090542816692,High,16
Employee_431,26,16,101996,Sales,3,0.4503033190306493,53,2,4,0,15,0.6716105012415077,High,55,0.2582684626197091,High,31,0.5533963208698106,Medium,61,0.0277247310179297,High,70,0.6807851450252247,Medium,2,0.7729514937137915,Low,12,0.8180604882792089,High,16,0.2111671103708419,Medium,67,0.9791538410517112,High,11,0.3559609441502295,Low,47,0.1517440133651687,Medium,49,0.6328514806709156,Medium,69,0.8479789541265788,Medium,76,0.8553390577468232,Low,8,0.2104640096101423,Medium,82,0.0230328658445723,Low,10
Employee_432,48,26,136809,Sales,9,0.646896932516137,41,19,1,1,66,0.6079897231075133,High,55,0.7514940011716429,Medium,31,0.1160288428398305,High,8,0.1427946958887112,High,47,0.9724998990341396,High,67,0.8318040810879934,Medium,4,0.0179648508990535,Medium,2,0.1383504982119471,Low,71,0.8107882273637202,Low,83,0.9915409843906288,Low,37,0.0303207800833944,High,4,0.1868196509462858,Medium,39,0.2175607934567808,High,81,0.996001078624558,Medium,69,0.1121033579421373,Low,33,0.0715334499075768,High,79
Employee_433,51,35,77638,Sales,3,0.6781858929304719,52,7,3,0,17,0.4358065020718014,Low,52,0.8219918163722226,Medium,48,0.6888549024425067,Medium,74,0.9833993892724414,High,91,0.9352347209545984,Medium,76,0.9607393573112264,Low,89,0.2882434478879433,Low,8,0.5666017140756132,Low,78,0.0846844239199061,Low,12,0.1021549944760163,Medium,80,0.146986450907133,Medium,5,0.8761991565327737,High,38,0.519599265448454,High,37,0.7604529234045954,High,19,0.4858588937182715,Low,16,0.4071810260468214,Medium,46
Employee_434,52,34,136846,Marketing,2,0.8249146156529076,58,8,4,2,34,0.5669267165012365,Medium,18,0.9003707708466907,Medium,2,0.4190360876151374,Low,65,0.8064271449565973,Low,18,0.2546976887537103,Medium,37,0.3661838074356817,Low,71,0.8672894985303709,High,36,0.7773902248877144,Medium,12,0.4097605965982179,Low,10,0.3817245813021146,High,31,0.9909577720238252,Medium,13,0.98260454744349,Medium,53,0.689968717110702,Medium,2,0.0813992648464663,Low,61,0.7044825997302143,Medium,13,0.7046220253212465,Medium,37
Employee_435,48,7,70519,Sales,6,0.611783915116354,30,11,4,4,19,0.5994641098729886,Low,46,0.7516912475216315,Low,24,0.1488574734325853,High,41,0.5838919413566869,Medium,11,0.753821121517681,Medium,47,0.1533224901192662,Low,43,0.9410638821032604,High,43,0.8848543158759917,Low,54,0.1178646729899616,Low,32,0.5257839757997708,Low,49,0.197454544616063,High,6,0.7335336175683225,Medium,52,0.6579597683983947,High,36,0.5949619771067053,Low,17,0.6314780381841933,Low,50,0.7940412949881992,Low,6
Employee_436,39,14,123974,Marketing,5,0.1339520222690041,54,12,2,0,68,0.7883896889233417,High,92,0.1982452868820589,High,96,0.1263482123705867,High,57,0.157692695481958,Medium,97,0.5906441779184075,Low,98,0.1108466003895455,Medium,50,0.280697815875583,High,32,0.8892931721742467,Medium,73,0.1861112900776982,High,95,0.5118037857035821,Medium,70,0.2019789717893239,High,56,0.1338931785085397,High,27,0.0926186313456388,High,11,0.82708032037033,Low,79,0.6719212606924242,High,99,0.920573874678788,High,26
Employee_437,47,2,63957,Finance,4,0.5155189406468379,47,17,1,3,11,0.167446571679057,Low,87,0.3046991573533423,Medium,74,0.4866145731934457,Medium,39,0.9161158272938706,High,26,0.7440411068263185,High,94,0.4294900343768902,High,73,0.3120863941671123,High,25,0.0887531911890359,Medium,73,0.7343047502723823,Medium,55,0.2266983284978628,Low,11,0.2992480274956187,Medium,18,0.9119846774501388,High,29,0.9070813042684392,Medium,33,0.1458771024691439,Low,26,0.5822109683337815,Medium,18,0.9663930670686685,Medium,46
Employee_438,52,18,134049,Sales,1,0.4199111019178143,56,10,4,1,58,0.6148929803045787,Low,66,0.7259466183592355,High,65,0.1831900789634789,Medium,5,0.305289109235771,High,98,0.270172726865878,Low,25,0.6222479235554033,Low,56,0.3350231703967617,Low,76,0.6315164254044888,Low,71,0.5256249739041393,Medium,49,0.0036238241510487,High,8,0.3360107133884356,Medium,31,0.423217905289149,Low,16,0.5415034445590432,High,3,0.0934807944563983,Low,69,0.1386847306394706,High,57,0.1839486722464649,Low,48
Employee_439,24,31,83090,Finance,2,0.7053727891039087,50,14,4,1,62,0.1137711497246655,Medium,28,0.6559814739919453,High,70,0.343693555552631,High,41,0.9122627828959344,Low,48,0.777286769960545,High,94,0.4956618579987316,Low,85,0.6504122688783138,Low,69,0.9802196321616432,High,79,0.5899084316383798,Low,76,0.0884670314112414,Medium,49,0.9004263300733752,High,11,0.9669863851208444,Medium,91,0.8167500893694961,Medium,51,0.7071416860608611,High,6,0.2991361657204594,Medium,5,0.4364472878830494,High,49
Employee_440,26,15,67904,Finance,1,0.0798141443556044,36,2,0,1,22,0.6467383377785435,Medium,41,0.0961768234588572,High,73,0.4094839442578046,High,53,0.2141088892788303,Medium,71,0.2565312532333834,Medium,87,0.5918109187437173,Low,28,0.6923368750868517,High,93,0.0678523435062694,Medium,78,0.6755445609167958,Low,78,0.5412400345557343,High,44,0.7716639473293666,High,61,0.0185509741610461,Low,61,0.921115809083169,Low,44,0.1033834220592416,Medium,18,0.0791107771325926,Medium,35,0.7749229105209355,Medium,17
Employee_441,49,22,147819,Finance,9,0.1382666444103516,40,11,4,2,37,0.8827701205113919,Medium,86,0.821616220512076,Low,50,0.0297180228122224,High,20,0.1437498861095543,Medium,28,0.9083778060489824,Medium,19,0.5528153635573371,High,17,0.3892426353908617,Medium,5,0.5769910976948315,Medium,28,0.1535024455475836,Low,66,0.4572459929749934,Low,33,0.6254005769408331,Medium,1,0.866216286000274,Low,75,0.1629859332408884,Low,69,0.9136300710768572,Medium,17,0.3323751624939159,Low,13,0.0758647110889765,Low,61
Employee_442,42,27,42624,Finance,4,0.0839986827874837,54,1,4,0,5,0.0147528642664036,High,2,0.5313377978280076,Low,37,0.7393152299728868,Medium,27,0.5336997134806444,Medium,32,0.014471777133853,High,54,0.4538789716566062,High,39,0.7120318647508753,Medium,4,0.6027096474083486,High,34,0.1491780272503955,Medium,64,0.2650398675274321,High,40,0.2567094836845435,Medium,71,0.492671903613167,High,3,0.955643258887281,High,2,0.9565687128401188,Medium,54,0.0742308789367833,Low,29,0.4866520392975493,Medium,54
Employee_443,59,34,41382,Finance,4,0.181192372503457,35,15,0,3,76,0.390992825270785,Low,73,0.0979679517788522,Low,74,0.2056540330316679,Low,14,0.8156823781072621,Medium,49,0.1438266711791009,Low,63,0.1940066350905757,Medium,71,0.2945908126562274,High,70,0.5475009894439083,High,2,0.874995225187216,Low,76,0.0421277347139352,Low,17,0.8350663413165604,High,33,0.5087003606385582,High,46,0.694356555634444,High,3,0.196751335308779,Low,30,0.943927155954058,High,4,0.5959442678031873,Low,97
Employee_444,43,29,126560,Sales,6,0.5836428051470612,50,12,4,0,15,0.725407977952124,Medium,97,0.0204437090655161,Low,97,0.759518236720353,Low,60,0.7680685687636338,High,67,0.5697209287901859,High,87,0.7547378497920555,Low,82,0.7766891607138693,Medium,97,0.6725601694440123,Low,13,0.4502318974806085,Medium,98,0.7746612094531823,High,25,0.9873385885912078,High,1,0.3816106274557798,High,85,0.1849954830470581,Low,27,0.3695948358440583,Medium,51,0.9365214605161882,High,73,0.0176872492301725,Medium,89
Employee_445,43,7,54775,Finance,5,0.8771787500006787,42,15,0,4,13,0.960971228600222,Medium,95,0.097449044992374,Medium,32,0.3742811021638614,High,48,0.5857373308065332,Medium,78,0.4379111553016176,Medium,33,0.6734772569970262,Low,65,0.4602889162080467,High,73,0.8993560833366604,Low,22,0.6370563737562294,Medium,9,0.8989165758052119,Low,32,0.6263593440774258,High,28,0.7079762800193945,Medium,66,0.516472272696515,High,16,0.1095688068155772,Low,96,0.0651070142759858,Low,1,0.2624478700287899,Medium,25
Employee_446,27,24,35529,Marketing,8,0.6560371505135382,42,19,4,2,56,0.7964039542160162,High,21,0.4340878495228154,High,39,0.1876500309406387,High,20,0.0307286097744113,Low,28,0.9179241526052055,Low,13,0.9902932430528733,High,61,0.8186006213618752,Medium,76,0.1283027730087679,Low,98,0.2820039865111513,Medium,3,0.5043821605539539,Medium,58,0.5449956095512939,Medium,70,0.5379900972059969,Medium,10,0.5881655289684442,Low,28,0.5886867027768552,High,57,0.7210583039031404,High,76,0.2028934995754985,High,30
Employee_447,36,10,41073,Sales,8,0.4771223686704998,31,19,2,4,19,0.9841362572250562,High,99,0.0304757449715338,Medium,38,0.3489091361406669,High,91,0.4291937432095539,Medium,28,0.5385478752275292,Medium,49,0.7612203900602709,Low,92,0.1835162198812032,Low,59,0.7826484424190322,High,26,0.6300832466807292,Medium,30,0.1037872562876824,High,38,0.7814669395857476,Low,73,0.1620064506399491,Medium,43,0.183699144208956,Low,68,0.1815952483923749,High,72,0.7079211492640304,Low,70,0.5952917685653536,High,4
